33800    0
33801    0
33802    0
33803    0
33804    0
33805    0
33806    0
33807    0
33808    0
33809    0
33810    0
33811    0
33812    0
33813    0
33814    1
33815    0
33816    0
33817    0
33818    0
33819    0
33820    0
33821    0
33822    0
33823    0
33824    0
33825    0
33826    0
33827    0
33828    0
33829    0
33830    0
33831    0
33832    0
33833    0
33834    0
33835    0
33836    0
33837    0
33838    0
33839    0
33840    0
33841    0
33842    0
33843    0
33844    0
33845    0
33846    0
33847    0
33848    0
33849    0
33850    0
33851    0
33852    0
33853    0
33854    0
33855    0
33856    0
33857    0
33858    0
33859    0
33860    0
33861    0
33862    0
33863    0
33864    0
33865    0
33866    0
33867    0
33868    0
33869    0
33870    0
33871    0
33872    0
33873    1
33874    0
33875    1
33876    2
33877    4
33878    0
33879    0
33880    0
33881    0
33882    0
33883    0
33884    0
33885    0
33886    0
33887    0
33888    0
33889    0
33890    0
33891    0
33892    0
33893    0
33894    0
33895    0
33896    0
33897    0
33898    0
33899    0
33900    0
33901    0
33902    0
33903    0
33904    0
33905    0
33906    0
33907    0
33908    0
33909    0
33910    0
33911    0
33912    0
33913    0
33914    0
33915    0
33916    0
33917    0
33918    0
33919    0
33920    0
33921    0
33922    0
33923    0
33924    0
33925    0
33926    0
33927    0
33928    0
33929    0
33930    0
33931    0
33932    0
33933    0
33934    0
33935    0
33936    0
33937    1
33938    0
33939    0
33940    0
33941    0
33942    0
33943    0
33944    0
33945    0
33946    0
33947    0
33948    0
33949    0
33950    0
33951    0
33952    0
33953    0
33954    0
33955    0
33956    0
33957    0
33958    0
33959    0
33960    0
33961    0
33962    0
33963    0
33964    0
33965    0
33966    0
33967    0
33968    0
33969    0
33970    0
33971    0
33972    0
33973    0
33974    0
33975    0
33976    0
33977    0
33978    0
33979    0
33980    0
33981    0
33982    0
33983    0
33984    0
33985    0
33986    0
33987    0
33988    0
33989    0
33990    0
33991    0
33992    0
33993    0
33994    0
33995    0
33996    0
33997    0
33998    0
33999    0
